Gene	probe_description	biotin.WT.01@1	biotin.bio101@4	biotin.WT.B1@2	biotin.bio1B1@3	biotin.WT.02@1	biotin.bio102@4	biotin.WT.B2@2	biotin.bio1B2@3
13027_at	Arabidopsis thaliana mRNA for cell wall protein SEB1.	6.072664879	6.237824146	6.502493566	6.475363826	6.355315082	6.462840397	6.569324187	6.25544819
13028_g_at	Arabidopsis thaliana mRNA for cell wall protein SEB1.	4.835673953	4.83263409	4.974991409	4.965939398	4.860788259	4.924696902	5.000574186	4.70500597
13029_at	"Similar to nodulins and lipase; location of EST E6C2T7 , gb|AA042309.  similar to nodulins gi|3328240, gi|2129854 and others and lipase, gi|2129636"	5.073107781	4.787563085	4.92363	4.722666125	4.587201465	4.621364416	4.751830663	4.45104525
13030_s_at	"Arabidopsis thaliana chromosome II P1 MFL8 genomic sequence, complete sequence."	4.679572381	4.794375233	4.766665169	4.916941546	4.657062445	4.816453671	4.903135862	4.755303135
13031_at	Contains similarity to S-receptor kinase gb|D88193 from Brassica rapa.	4.409844118	4.379006376	4.323965184	4.439875856	4.219171961	4.60640474	4.821498829	4.39540375
13032_at	putative rac GTPase activating protein	5.095458622	4.656690076	5.248270578	5.51780246	4.910592638	4.748796037	5.445479979	5.252914784
13033_at	putative GDP-mannose  pyrophosphorylase	4.774400575	4.738110022	4.752244084	4.817411243	4.68795633	4.952222811	5.328781231	4.915925291
13034_s_at	putative RAV2-like DNA-binding protein	5.230993238	5.755751373	5.352408168	5.443200802	5.605850705	5.593669675	5.304695	5.615698484
13035_at	coded for by A. thaliana cDNA N65781	4.918090282	4.776643059	4.887951146	5.03189157	4.915191178	4.833546793	4.886081394	5.254654459
13036_at	putative sugar transporter protein	7.313749269	7.224118239	7.633366503	7.683042432	7.146065651	7.01175085	7.280112542	7.449865703
13038_i_at	A.thaliana AK11 gene protein kinase catalytic domain (fragment).	4.035798291	4.145437129	4.174456051	4.130657612	4.284847458	4.154517944	4.046459907	4.287567973
13039_at	"Arabidopsis thaliana chromosome II BAC T13E15 genomic sequence, complete sequence."	5.176723776	4.937469371	5.240551578	5.034815213	5.152117867	4.780205187	4.860329152	5.212226036
13040_at	unknown protein	4.666876064	4.874200153	4.706400359	4.817461759	4.831782298	4.757251734	4.666463042	4.990652588
13041_at	putative phospholipase	6.005899144	6.735128112	6.208190074	6.779146108	6.20280865	6.062551863	5.993627455	6.76325943
13042_at	"contains similarity to ATP synthase B/B' (Pfam: ATP-synt_B.hmm, score: 11.71)"	6.430367115	6.391576317	6.480846187	6.414999071	6.498013037	6.374839724	6.326878266	6.361436638
13043_at	"Highly similar to protein phosphatase 2A regulatory subunit; Similar to human protein phosphatase 2A 130 kDa regulatory subunit, gi|190220 and human protein phosphatase 2A 72 kDa regulatory subunit, gi|190222"	4.623409869	4.66151937	4.694487009	4.708525572	4.726348169	4.642877179	4.465441171	4.70846605
13044_at	"Arabidopsis thaliana chromosome II BAC F17A14 genomic sequence, complete sequence."	6.815634916	6.649658743	6.5070683	6.547444518	6.963358294	6.54384052	6.527529739	6.529822151
13045_at	unknown protein	4.273362744	4.38374746	4.404247127	4.308638479	4.442912696	4.402705894	4.362234576	4.312315665
13046_g_at	unknown protein	5.540138674	5.647587553	5.595207317	5.580735359	5.640153781	5.68869681	5.499343647	5.585290714
13047_i_at	putative basic blue protein (plantacyanin)	3.657279294	3.944478944	3.87967564	3.865920031	3.831415995	3.808159785	3.870014324	3.857007769
13048_s_at	putative basic blue protein (plantacyanin)	4.699850534	6.122767361	4.864885234	4.895450188	4.923963143	5.153385718	4.96261028	4.991086142
13049_at	putative ABC transporter	4.435746045	4.36189428	4.470894859	4.282383416	4.38646868	4.353047867	4.647632107	4.462513534
13050_i_at	"Arabidopsis thaliana chromosome II BAC F7D8 genomic sequence, complete sequence."	4.064906532	4.03365548	4.010275998	3.935763685	4.108867836	4.040325514	4.21589766	4.1547146
13051_s_at	"Arabidopsis thaliana chromosome II BAC F7D8 genomic sequence, complete sequence."	4.440892144	4.462621702	4.5177554	4.373832562	4.388287463	4.517250397	4.814941335	4.550935026
13052_s_at	Similar to gb|U39782 lysine and histidine specific transporter from Arabidopsis thaliana.  EST gb|Z17527 comes from this gene.	6.428454203	6.119331154	6.833981726	6.666147806	6.193323443	6.197375616	6.503255097	6.400813673
13053_at	Strong similarity to gi|3287865 trypsin-inhibitor-precursor homolog from Arabidopsis thaliana.	4.672396488	4.78056984	4.62538577	4.725322026	4.691957758	4.836662772	4.93851583	4.631098576
13054_at	similar to Bacillus CotA	4.268668967	4.281612954	4.296713283	4.281293855	4.263076641	4.407685749	4.419732761	4.219255616
13055_at	LG127/30 like gene	4.230430405	4.285606551	4.245281457	4.227329369	4.144286536	4.366411186	4.407872529	4.205882111
13056_at	putative protein	5.625690434	5.831062301	5.575478766	5.485466428	5.410013375	5.747273546	5.584891737	5.539045297
13057_at	Arabidopsis thaliana mRNA for DsPTP1 protein.	3.841148593	3.803758802	3.795542923	3.912963899	3.741329391	3.8585342	3.876559978	3.764782343
13058_at	TEGT protein homolog	5.01218	4.934866751	4.975265064	5.052839677	4.878105179	5.110865301	5.106626563	5.034512194
13059_at	putative protein	5.346493261	4.840997353	5.500487556	5.243142732	5.145830629	5.194215312	5.100308234	5.000723477
13060_at	"unknown protein;  similar to ESTs gb|AI999658.1, and dbj|AV536104.1"	5.080369194	4.640626413	5.183672757	5.073189213	4.925371153	4.846390623	4.970225995	4.792985691
13061_at	unknown protein	5.658721746	5.524569855	5.434821385	5.491620052	5.521099056	5.579422239	5.649622658	5.378904237
13062_at	unknown protein	9.270292819	7.698227763	8.865799837	8.789167148	9.171676509	8.026862386	8.909626499	8.976313211
13063_at	unknown protein	6.520344295	5.294573101	6.172706763	6.18895112	5.984820192	5.959648251	5.462788493	6.017611102
13064_at	putative protein	6.232518766	6.112209906	6.151167917	6.152223243	6.17030849	6.111063802	5.972741229	6.27109163
13065_i_at	"Match to calreticulin (AtCRTL) mRNA gb|U27698 and DNA gb|U66344.  ESTs gb|T45719, gb|T22451, gb|H36323 and gb|AA042519 come from this gene."	4.155820598	3.970347284	3.853247156	3.964309211	4.076643438	4.037471131	3.738610684	4.183934731
13066_r_at	"Match to calreticulin (AtCRTL) mRNA gb|U27698 and DNA gb|U66344.  ESTs gb|T45719, gb|T22451, gb|H36323 and gb|AA042519 come from this gene."	4.256482961	4.287575417	4.24159122	4.352091715	4.380932311	4.318838855	4.151883273	4.481979129
13067_s_at	"Match to calreticulin (AtCRTL) mRNA gb|U27698 and DNA gb|U66344.  ESTs gb|T45719, gb|T22451, gb|H36323 and gb|AA042519 come from this gene."	5.540900829	6.036556136	5.597561702	5.631669141	5.743182976	5.858066236	5.22963295	5.873171529
13068_at	"Similar to pyrophosphate-dependent phosphofuctokinase beta subunit gb|Z32850 from Ricinus communis.  ESTs gb|N65773, gb|N64925 and gb|F15232 come from this gene."	6.410019016	6.572817118	6.5077874	6.557108051	6.365869162	6.503914755	5.729578805	6.510815191
13069_at	"Strong similarity to gb|M95166 ADP-ribosylation factor from Arabidopsis thaliana.  ESTs gb|Z25826, gb|R90191, gb|N65697, gb|AA713150, gb|T46332, gb|AA040967, gb|AA712956, gb|T46403, gb|T46050, gb|AI100391 and gb|Z25043 come from this gene."	8.67218889	8.319338652	8.114732902	7.846395495	8.092813674	8.251902486	7.864229002	8.027392887
13070_at	putative pyruvate kinase	8.136307241	8.507799585	8.043560022	8.189873055	8.01350537	8.612426324	7.560774753	8.073168719
13071_at	"similar to ATPases associated with various cellular activites (Pfam: AAA.hmm, score: 230.91); coded for by A. thaliana cDNA T88606; coded for by A. thaliana cDNA T75804"	7.807226652	7.376850438	7.81004673	7.869137631	7.644572806	7.556584466	7.157892782	7.560695879
13072_at	initiation factor 5A-4	5.512388584	5.629269983	5.337198348	5.2805839	5.446310502	5.464620263	5.130762306	5.388618925
13073_s_at	"ribosomal protein L11, cytosolic"	9.443526947	9.925700345	9.424065793	9.417919457	9.760612337	9.44212527	9.529787163	9.58769509
13074_at	cytosolic ribosomal protein S4	9.467980332	9.760069808	9.284025468	9.401608677	9.641603428	9.234698957	9.143045427	9.369530094
13075_i_at	Strong similarity to 60S ribosomal protein L17 (gb|X01694). EST gb|AA042332 comes from this gene.	9.162819086	9.439432106	8.851587727	9.051677493	9.264987304	9.106558689	9.008432825	9.1659978
13076_r_at	Strong similarity to 60S ribosomal protein L17 (gb|X01694). EST gb|AA042332 comes from this gene.	9.349069529	9.818561998	9.178775561	9.315364047	9.531413377	9.41270541	9.309585642	9.46662704
13077_f_at	Strong similarity to 60S ribosomal protein L17 (gb|X01694). EST gb|AA042332 comes from this gene.	9.416421442	9.782584423	9.207050576	9.298766236	9.581946305	9.317675531	9.315309432	9.493569276
13078_at	putative nucleotide-sugar dehydratase	7.861497918	9.162760194	7.790020481	8.634337449	7.748954462	8.90131898	7.383459726	8.578239267
13079_at	40S RIBOSOMAL PROTEIN S20 homolog	8.788284363	9.341784691	8.588806367	8.79134313	9.112008296	9.003577913	8.878794416	8.896732769
13080_at	40S ribosomal protein S25	9.307149428	9.470202847	9.042589003	9.193064119	9.423686938	9.256498942	9.095079522	9.288878673
13081_s_at	60S ribosomal protein L24	5.721495618	6.017345542	5.34254156	5.557700285	5.810613489	5.518901604	5.449362258	5.681430512
13082_at	lysosomal Pro-X carboxypeptidase - like protein	4.661500772	4.451784578	4.485856221	4.58882875	4.507043737	4.592023267	4.235926517	4.586109695
13083_at	"Strong similarity to F19I3.7 gi|3033380 putative coatomer epsilon subunit from Arabidopsis thaliana BAC gb|AC004238.  ESTs gb|Z17908, gb|AA728673, gb|N96555, gb|H76335, gb|AA712463, gb|W43247, gb|T45611, gb|T21160, gb|T14119 and AI100483 come from this gene."	7.296425031	7.810209743	6.79772629	7.007950478	7.191831747	7.414804411	6.922921625	7.137903577
13084_at	"Similar to uridylyl transferases; Location of EST gb|T41877, gb|H37063, and gb|R90512"	6.3770359	5.673862527	6.103776346	6.137947464	6.651514832	6.172827905	6.231732509	6.329797814
13085_i_at	Strong similarity to glycoprotein EP1 gb|L16983 Daucus carota and a member of S locus glycoprotein family PF|00954.	6.592213764	5.897435962	7.546588931	7.268062029	7.113811723	6.486702707	6.328478617	7.000243481
13086_r_at	Strong similarity to glycoprotein EP1 gb|L16983 Daucus carota and a member of S locus glycoprotein family PF|00954.	7.870148318	7.413151221	8.733742624	8.497181408	8.203977199	7.869327274	8.024123101	8.219397636
13087_at	"Unknown protein; location of ESTs: 111G20XP 3', gb|AA585893, FAI314 5' end, gb|Z37590 and 111G20T7, gb|T42259"	6.224716931	5.644293556	5.962801734	6.124031109	6.141202134	6.161706715	5.393284398	5.977492933
13088_at	ubiquinol-cytochrome c reductase-like protein	8.796182512	9.298022537	8.856222509	9.05897185	8.840111439	9.326837676	8.905495318	8.986987712
13089_at	putative dTDP-glucose 4-6-dehydratase	10.35880615	10.26328047	10.40080999	10.61667406	10.78178191	10.20021759	10.46847123	10.54103876
13090_at	unknown protein	6.530128019	6.065524855	6.409619072	6.58887746	6.370439796	5.979801486	6.159584877	6.445307451
13091_r_at	putative transport protein SEC61 beta-subunit	9.24536054	9.400385067	9.244975809	9.610335756	9.838391575	9.687993598	9.583658363	9.558527882
13093_at	B12D-like protein	10.60317053	11.1144955	10.46298185	10.54604909	10.90721718	10.82010663	10.83776031	10.80165
13094_at	putative protein	6.7977144	5.772646725	6.216741241	6.160798982	6.378950534	6.30856852	5.985003506	6.099731316
13095_at	"Arabidopsis thaliana chromosome II BAC F26H11 genomic sequence, complete sequence."	8.93174975	9.141053852	8.648850641	8.875772277	9.12530349	9.232107185	8.917175259	9.212229225
13096_g_at	"Arabidopsis thaliana chromosome II BAC F26H11 genomic sequence, complete sequence."	8.538476248	9.140650281	8.643019558	8.832704092	9.055341166	9.11368121	8.832516774	9.105402223
13097_at	putative protein	8.051557453	8.23991653	7.914024493	7.873758857	7.938309427	8.368527041	7.619761285	7.881549734
13098_at	unknown protein	8.356679993	7.905268439	7.875193579	7.74209401	8.030931406	8.071812764	7.781901069	7.826756639
13099_s_at	Match to sucrose-proton symporter (SUC2) gene gb|X75382 from A. thaliana.	8.238006756	7.560641531	8.379158112	8.414693815	7.778838885	7.707361803	7.315813938	8.268338222
13100_at	putative cytochrome P450	4.936567562	5.172669122	4.53744185	4.629795876	4.730567683	4.90056557	4.446608695	4.85229886
13101_at	putative protein	6.382064362	6.334838572	6.20404255	6.255922233	6.244999128	6.204660364	5.882378171	6.235538411
13102_at	putative protein transport protein SEC61 alpha subunit	8.642612277	8.58376127	8.259384697	8.345399559	8.417845085	8.802793559	7.975719026	8.307190771
13103_at	UTP-glucose glucosyltransferase like protein	7.041418248	8.309065954	7.483850191	7.572076908	8.095799932	8.585640868	7.614912602	7.963005548
13104_s_at	"Identical to gb|Y13695 multicatalytic endopeptidase complex, proteasome precursor, beta subunit (prce) from Arabidopsis thaliana.  ESTs gb|Y09360, gb|F13852, gb|T20555, gb|T44620, gb|AI099779 and gb|AA586183 come from this gene."	8.003600728	8.359368382	7.818894449	7.929408086	7.930766719	8.06299195	7.665166982	7.889771275
13105_at	60S ribosomal protein L23	8.862366772	9.030964746	8.428658063	8.357862472	8.99733994	8.350719788	8.463246775	8.791341653
13106_at	"Similar to Ubiquitin-conjugating enzyme E2-17 KD gb|D83004 from Homo sapiens.  ESTs gb|T88233, gb|Z24464, gb|N37265, gb|H36151, gb|Z34711, gb|AA040983, and gb|T22122 come from this gene."	7.303946854	7.571587041	7.257853899	7.394686517	7.387961876	7.428116798	7.176398897	7.389659229
13107_s_at	40S ribosomal protein S17	8.980182827	8.938719959	8.766000589	8.98012645	9.171243539	8.907698315	8.865239259	8.935717063
13108_at	40S ribosomal protein S26	6.893691862	7.861907525	6.96894548	7.298871737	7.633488776	7.405112445	7.1957988	7.388321762
13109_at	translation initiation factor	5.546261926	5.693447554	5.427734604	5.527124087	5.835782465	5.632427248	5.406977639	5.649973577
13110_at	putative symbiosis-related protein	4.762831506	4.736026811	4.44604339	4.661384507	4.659905808	4.590680847	4.615908225	4.637934692
13111_at	putative alpha-carboxyltransferase	6.592002399	5.459208719	6.206445938	6.053750091	6.27003762	5.738472785	5.526765642	6.029330574
13112_at	Arabidopsis thaliana chromosome II section 227 of 255 of the complete sequence	5.267133947	5.015124699	5.015813084	4.997989261	5.031148934	4.942576562	4.690793234	4.953884326
13113_at	putative protein	6.855326168	6.865495551	6.62587647	6.764652257	7.062578727	6.936550364	6.620049974	6.84024546
13114_at	unknown protein	5.133479374	4.973206822	4.831523165	5.019899123	5.05824394	4.980881841	4.710835563	4.869874186
13115_at	"ESTs gb|U75592,gb|T13956,gb|T43869 come from from this gene."	6.856724316	7.10222965	6.430510185	6.432932601	6.376640259	6.993445319	5.995261529	6.478905901
13116_at	unknown protein	8.111455405	8.335059231	7.987544515	8.023573092	7.970035255	8.253886548	7.760479192	7.941758923
13117_at	"Contains similarity to gb|D13630 KIAA0005 gene from Homo sapiens.  ESTs gb|T45345, gb|T21086, gb|R90360, gb|T20468, gb|T45191 and gb|AI100459 come from this gene."	7.441926505	6.755514413	7.010163942	7.151056167	7.319115249	6.893747189	6.91372299	7.190974356
13118_f_at	Similar to gb|AF067141 gamma-glutamyl hydrolase from Arabidopsis thaliana; the beginning of this gene is cut off.  ESTs gb|H76503 and gb|AA712367 come from this gene.	8.127843935	7.903351589	7.699102485	7.87502359	7.807598122	7.77673031	7.634627982	7.796442931
13119_at	"Similar to dTDP-D-glucose 4,6-dehydratase; Location of ESTs 137C4T7 , gb|T46606 and 106F9XP 3', gb|AI100155"	5.445939992	5.552743902	5.467335819	5.688394341	5.491045431	5.650944751	4.991363553	5.329297895
13120_at	extensin-like protein	9.183946188	9.014619264	10.21698561	10.66621313	10.2449364	9.955688855	10.10807842	10.49989512
13121_at	unknown protein	7.376727832	7.311982889	7.008898401	7.110147638	7.507539154	7.123359852	7.127198314	7.320118163
13122_at	putative protein	9.641372175	10.40594044	9.747636698	9.824350118	9.957059844	10.14935217	10.0945795	10.00269238
13123_at	putative protein	4.870082835	5.357191954	4.935406608	5.107174324	4.908869884	4.962678922	4.663042236	4.995646308
13124_at	phosphoenolpyruvate carboxylase	9.594188636	9.182130359	9.658175669	10.02862871	9.682785955	9.544140834	9.504923629	9.611519884
13125_at	"Arabidopsis thaliana chromosome II BAC T27E13 genomic sequence, complete sequence."	8.811589269	8.54834451	8.839501966	8.975883148	8.870624466	8.897622822	8.441590176	8.777479634
13126_g_at	"Arabidopsis thaliana chromosome II BAC T27E13 genomic sequence, complete sequence."	8.255374377	8.15194468	8.348787891	8.424743263	8.279863424	8.462449934	7.977913393	8.196883099
13127_s_at	"Match to mRNA for importin alpha-like protein 4 (impa4) gb|Y14616 from A. thaliana.  ESTs gb|N96440, gb|N37503, gb|N37498 and gb|T42198 come from this gene."	6.470090658	6.51402954	6.44521358	6.743283116	6.551413385	6.65289614	6.345868217	6.642016233
13128_at	protein phosphatase 2C-like protein	6.478986946	6.40520379	6.30961361	6.400654691	6.218773449	6.182664416	6.415045104	6.513118069
13129_f_at	ubiquitin/ribosomal protein CEP52	10.88740117	11.07695441	10.65485074	10.70004144	10.88095454	10.78130794	10.91448049	10.89181101
13130_at	betaine aldehyde dehydrogenase-like protein	6.366124454	6.646674577	6.110225751	6.124495495	6.218172309	6.534783753	6.04335965	6.174970255
13131_at	receptor protein kinase - like protein	6.180561389	6.550558296	6.260232701	6.205776965	6.475943763	6.207713754	6.148095994	6.451019132
13132_at	60S ribosomal protein L7	9.983968983	9.878916553	9.629752605	9.677659417	10.00995574	9.745633923	9.793789041	10.07932875
13134_s_at	"Arabidopsis thaliana chromosome II BAC T3D7 genomic sequence, complete sequence."	8.128751082	6.817694002	7.097852952	7.219928893	6.570965126	5.929605969	6.530522976	6.788461324
